anio,Clave_del_incendio,latitud,longitud,Clave_Municipio,Estado,Municipio,CVE_ENT,CVE_MUN,CVEGEO,Region,Predio,Causa,Causa_especifica,Fecha_Inicio,Fecha_Termino,Duracion_dias,Tipo_de_incendio,Tipo_Vegetacion,Regimen_de_fuego,Tipo_impacto,Arbolado_Adulto,Renuevo,Arbustivo,Herbaceo,Hojarasca,Total_hectareas,Tamano,Deteccion,Llegada,Duracion,Entidad,fn_Clave_del_incendio,fn_Predio,fn_Causa,fn_Causa_especifica,fn_Duracion_dias,fn_Tipo_de_incendio,fn_Tipo_Vegetacion,fn_Tipo_impacto,fn_Tamano
2023,23-30-0069,19.57055556,-97.21333333,128,Veracruz,Perote,30,128,12830,Centro,Propiedad De La Nacion Sedena/ 111° Batallón,Desconocidas,Desconocidas,3/2/2023,3/6/2023,4 a 7 Días,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,67.09,95.991,0,0,163.081,Mayor a 100 Hectáreas,600,3300,361800,Veracruz,,,,,,,,,
2023,23-30-0070,18.97630556,-97.16377778,127,Veracruz,La Perla,30,127,12730,Centro,Propiedad Privada De Cruz Grande/ La Ilitera,Fogatas,Fogatas,3/2/2023,3/6/2023,4 a 7 Días,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,1.786,0,0,1.786,0 a 5 Hectáreas,660,3900,329100,Veracruz,,,,,,,,,
2023,23-30-0071,18.7425,-97.06638889,168,Veracruz,Tequila,30,168,16830,Centro,Propiedad Privada De Cotlajapa / Tzontigomoztok,Fogatas,Fogatas,3/3/2023,3/5/2023,2 a 3 Días,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,14.437,0,0,14.437,11 a 20 Hectáreas,7200,12000,241200,Veracruz,,,,,,,,,
2023,23-30-0072,18.90027778,-97.09444444,22,Veracruz,Atzacan,30,22,2230,Centro,Propiedad Privada De La Loma/ Ojo De Agua,Actividades agrícolas,Quema para preparación de siembra,3/5/2023,3/7/2023,2 a 3 Días,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,2.34,0,0,2.34,0 a 5 Hectáreas,1200,3600,192600,Veracruz,,,,,,,,,
2023,23-30-0073,18.77666667,-97.27861111,99,Veracruz,Maltrata,30,99,9930,Centro,Propiedad Privada De El Zacatonal/ El Plan,Otras actividades productivas,Hornos de carbón,3/6/2023,3/6/2023,1 Día,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,0.526,0,0,0.526,0 a 5 Hectáreas,1800,5400,23400,Veracruz,,,,,,,,,
2023,23-30-0074,18.85555556,-97.29144444,99,Veracruz,Maltrata,30,99,9930,Centro,Propiedad Privada Guadalupe Magueyes / El 21,Otras actividades productivas,Hornos de carbón,3/1/2023,3/3/2023,2 a 3 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,1,1.659,0,2.659,0 a 5 Hectáreas,2160,62160,161160,Veracruz,,,,,,,,,
2023,23-30-0075,20.48583333,-98.37388889,198,Veracruz,Zacualpan,30,198,19830,Centro,Propiedad Privada De Puerto Chico / La Laja,Actividades agrícolas,Quema para preparación de siembra,3/8/2023,3/8/2023,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0.025,0.222,0,0.025,0.272,0 a 5 Hectáreas,420,1800,23400,Veracruz,,,,,,,,,
2023,23-30-0076,18.60777778,-96.985,110,Veracruz,Mixtla de Altamirano,30,110,11030,Centro,Propiedad Privada De Mixtla De Altamirano / Xochititlatepetl,Intencional,Vandalismo,3/8/2023,3/13/2023,4 a 7 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,9.761,0,4,13.761,11 a 20 Hectáreas,10920,13320,486120,Veracruz,,,,,,,,,
2023,23-30-0077,18.75611111,-97.17888889,147,Veracruz,Soledad Atzompa,30,147,14730,Centro,Ejido Necoxtla / Matlacueyac,Intencional,Vandalismo,3/3/2023,3/4/2023,2 a 3 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,4.713,3.408,0,8.121,6 a 10 Hectáreas,3000,10800,80700,Veracruz,,,,,,,,,
2023,23-30-0078,19.555,-97.15694444,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada De Agua De Los Pescados / Puente Morillo.,Actividades agrícolas,Quema para preparación de siembra,3/9/2023,3/9/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.453,0,0,0.453,0 a 5 Hectáreas,600,1800,13200,Veracruz,,,,,,,,,
2023,23-30-0079,18.82083333,-97.24472222,99,Veracruz,Maltrata,30,99,9930,Centro,Propiedad Privada De El Infiernillo / El Infiernillo,Quema de basureros,Quema de residuos de jardinería,2/23/2023,2/23/2023,1 Día,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,5,1.722,0,6.722,6 a 10 Hectáreas,1800,7500,18300,Veracruz,,,,,,,,,
2023,23-30-0080,19.5975,-97.17916667,128,Veracruz,Perote,30,128,12830,Centro,Ejido Los Molinos / El Hoyo,Desconocidas,Desconocidas,3/10/2023,3/10/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.129,0,0,0.129,0 a 5 Hectáreas,300,1800,5400,Veracruz,,,,,,,,,
2023,23-30-0081,20.51305556,-98.4825,72,Veracruz,Huayacocotla,30,72,7230,Centro,Ejido Los Duraznos,Cazadores,Cazadores,3/11/2023,3/11/2023,1 Día,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,0.376,0,0,0.376,0 a 5 Hectáreas,1200,3300,23400,Veracruz,,,,,,,,,
2023,23-30-0082,18.76416667,-97.15555556,30,Veracruz,Camerino Z. Mendoza,30,30,3030,Centro,Propiedad Privada De Camerino Z. Mendoza/ Necoxtla,Otras actividades productivas,Hornos de carbón,3/12/2023,3/12/2023,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,1.79,0,0,1.79,0 a 5 Hectáreas,1200,5400,41400,Veracruz,,,,,,,,,
2023,23-30-0083,19.55388889,-97.04722222,1,Veracruz,Acajete,30,1,130,Centro,Propiedad Privada De Acajete/ Cerro De Colesta,Actividades agrícolas,Quema para preparación de siembra,3/12/2023,3/12/2023,1 Día,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,2.673,0,0,2.673,0 a 5 Hectáreas,1800,7500,28800,Veracruz,,,,,,,,,
2023,23-30-0084,19.51444444,-97.20527778,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada De Rancho Nuevo/ La Ladera,Actividades agrícolas,Quema para preparación de siembra,3/13/2023,3/13/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.464,0,0,0.464,0 a 5 Hectáreas,900,3000,12600,Veracruz,,,,,,,,,
2023,23-30-0085,18.82638889,-97.25333333,99,Veracruz,Maltrata,30,99,9930,Centro,Propiedad Privada De El Trébol/ La Hermita,Intencional,Vandalismo,3/12/2023,3/13/2023,2 a 3 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,10,26.981,10,46.981,21 a 50 Hectáreas,1440,3840,74040,Veracruz,,,,,,,,,
2023,23-30-0086,19.58,-97.16888889,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada 20 De Noviembre/ El Cerrito,Actividades agrícolas,Quema para preparación de siembra,3/16/2023,3/16/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.212,0,0,0.212,0 a 5 Hectáreas,600,3300,9900,Veracruz,,,,,,,,,
2023,23-30-0087,19.55555556,-97.11111111,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada De Las Vigas/ La Lagunilla,Fogatas,Fogatas,3/16/2023,3/16/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.353,0,0,0.353,0 a 5 Hectáreas,3000,8100,13800,Veracruz,,,,,,,,,
2023,23-30-0088,19.48166667,-97.24944444,128,Veracruz,Perote,30,128,12830,Centro,Ejido Tenextepec / Paso Rancho,Actividades agrícolas,Quema para preparación de siembra,3/17/2023,3/17/2023,1 Día,Superficial,Bosque de Pino,Influido,Impacto Mínimo,0,0,0.648,0,0,0.648,0 a 5 Hectáreas,600,4200,12000,Veracruz,,,,,,,,,
2023,23-30-0089,19.72138889,-97.19194444,10,Veracruz,Altotonga,30,10,1030,Centro,Propiedad Privada De Altotonga/ San Juan Marcos,Actividades agrícolas,Quema para preparación de siembra,3/17/2023,3/17/2023,1 Día,Superficial,Bosque de Encino-Pino,Influido,Impacto Mínimo,0,0,2.555,0,0,2.555,0 a 5 Hectáreas,600,6000,27300,Veracruz,,,,,,,,,
2023,23-30-0090,20.54175,-98.36297222,198,Veracruz,Zacualpan,30,198,19830,Centro,Propiedad Privada Predio Particular / La Rivera,Fumadores,Fumadores,3/17/2023,3/18/2023,2 a 3 Días,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,5.591,0,0,5.591,0 a 5 Hectáreas,600,5400,112200,Veracruz,,,,,,,,,
2023,23-30-0091,18.52666667,-97.03027778,159,Veracruz,Tehuipango,30,159,15930,Centro,Propiedad Privada Tehuipango/ Tlacotepec,Intencional,Vandalismo,3/13/2023,3/18/2023,4 a 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,72.699,0,0,72.699,51 a 100 Hectáreas,2400,8400,448800,Veracruz,,,,,,,,,
2023,23-30-0092,19.40638889,-96.79805556,65,Veracruz,Emiliano Zapata,30,65,6530,Centro,Ejido Tepeapulco / Cerro De Tepeapulco,Naturales,Rayos,3/17/2023,3/18/2023,2 a 3 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,10,2.218,7,0,19.218,11 a 20 Hectáreas,1200,3600,91200,Veracruz,,,,,,,,,
2023,23-30-0093,20.43055556,-98.47111111,72,Veracruz,Huayacocotla,30,72,7230,Centro,Ejido Carbonero Jacales/ La Media Cuesta,Actividades agrícolas,Quema para preparación de siembra,3/22/2023,3/22/2023,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,0.257,0,0,0.257,0 a 5 Hectáreas,600,3000,18000,Veracruz,,,,,,,,,
2023,23-30-0094,19.53888889,-97.23194444,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada De Perote/ La Normal,Intencional,Vandalismo,3/23/2023,3/23/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,1.433,0,0,1.433,0 a 5 Hectáreas,600,2400,18900,Veracruz,,,,,,,,,
2023,23-30-0095,20.46277778,-98.525,72,Veracruz,Huayacocotla,30,72,7230,Centro,Propiedad Privada De Huayacocotla/ El Sabino,Quema de basureros,Quema en traspatio,3/20/2023,3/20/2023,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,0.321,0,0,0.321,0 a 5 Hectáreas,600,3600,17400,Veracruz,,,,,,,,,
2023,23-30-0096,20.65694444,-98.42111111,72,Veracruz,Huayacocotla,30,72,7230,Centro,Propiedad Privada De Huayacocotla/ Cerro Del Sabinal,Actividades agrícolas,Quema para preparación de siembra,3/24/2023,3/25/2023,2 a 3 Días,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,0.5348,0,0,0.5348,0 a 5 Hectáreas,600,3600,38400,Veracruz,,,,,,,,,
2023,23-30-0097,18.98138889,-97.17388889,127,Veracruz,La Perla,30,127,12730,Centro,Propiedad Privada De Cerro De Xometla/ Cruz Grande,Intencional,Vandalismo,3/25/2023,3/25/2023,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,1.822,0,0,1.822,0 a 5 Hectáreas,2400,12900,37200,Veracruz,,,,,,,,,
2023,23-30-0098,19.56666667,-97.02583333,1,Veracruz,Acajete,30,1,130,Centro,Propiedad Privada De Mazatepec/ El Filo,Fumadores,Fumadores,3/25/2023,3/25/2023,1 Día,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,0.7011,0,0,0.7011,0 a 5 Hectáreas,1200,6600,18600,Veracruz,,,,,,,,,
2023,23-30-0099,18.18138889,-94.75583333,104,Veracruz,Mecayapan,30,104,10430,Centro,Ejido Ixhuapan/ Temoloapan,Cazadores,Cazadores,3/25/2023,3/26/2023,2 a 3 Días,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,30.426,18.405,0,48.831,21 a 50 Hectáreas,2700,13500,79500,Veracruz,,,,,,,,,
2023,23-30-0100,20.41888889,-98.37055556,198,Veracruz,Zacualpan,30,198,19830,Centro,Propiedad Privada De Tlachichilquillo/  El Salto,Actividades agrícolas,Quema para preparación de siembra,3/26/2023,3/27/2023,2 a 3 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,1,0.048,0,1.048,0 a 5 Hectáreas,900,2400,84600,Veracruz,,,,,,,,,
2023,23-30-0101,20.53055556,-98.46,72,Veracruz,Huayacocotla,30,72,7230,Centro,Propiedad Privada De Potrero Seco / La Rosa,Quema de basureros,Quema en traspatio,3/26/2023,3/27/2023,2 a 3 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,6.98,0,0,6.98,6 a 10 Hectáreas,300,3900,69600,Veracruz,,,,,,,,,
2023,23-30-0102,19.41305556,-97.24805556,128,Veracruz,Perote,30,128,12830,Centro,Ejido La Gloria/ El Horno,Actividades agrícolas,Quema para preparación de siembra,3/27/2023,3/28/2023,2 a 3 Días,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,27.195,0,0,27.195,21 a 50 Hectáreas,900,6900,92700,Veracruz,,,,,,,,,
2023,23-30-0103,18.78861111,-97.07111111,140,Veracruz,San Andrés Tenejapan,30,140,14030,Centro,Propiedad Privada De Quiñatla / Achopico,Fumadores,Fumadores,3/28/2023,3/28/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,1.297,0,0,1.297,0 a 5 Hectáreas,1080,8580,29280,Veracruz,,,,,,,,,
2023,23-30-0104,19.5675,-97.18,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada De Perote/ El Bosquesillo,Intencional,Vandalismo,3/29/2023,3/29/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,1.898,0,0,1.898,0 a 5 Hectáreas,1200,5400,25800,Veracruz,,,,,,,,,
2023,23-30-0105,19.48361111,-97.20027778,128,Veracruz,Perote,30,128,12830,Centro,Ejido Tenextepec / La Palmilla,Fogatas,Fogatas,3/30/2023,3/30/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,1.139,0,0,1.139,0 a 5 Hectáreas,600,4200,9600,Veracruz,,,,,,,,,
2023,23-30-0106,20.53444444,-98.49027778,72,Veracruz,Huayacocotla,30,72,7230,Centro,Propiedad Privada De Los Sabinos/ Los Sabinos,Residuos de aprovechamiento forestal,Residuos de aprovechamiento forestal,3/31/2023,3/31/2023,1 Día,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,0.135,0,0,0.135,0 a 5 Hectáreas,300,900,10200,Veracruz,,,,,,,,,
2023,23-30-0107,19.50055556,-97.25,128,Veracruz,Perote,30,128,12830,Centro,Ejido Tenextepec / Las Ceras,Actividades agrícolas,Quema para preparación de siembra,4/1/2023,4/1/2023,1 Día,Superficial,Matorral Desértico Rosetófilo,Sensible,Impacto Mínimo,0,0,0.531,0,0,0.531,0 a 5 Hectáreas,900,3600,6600,Veracruz,,,,,,,,,
2023,23-30-0108,19.48861111,-97.19861111,128,Veracruz,Perote,30,128,12830,Centro,Ejido Tenextepec  /  Barranca La Guejiya,Actividades agrícolas,Quema para preparación de siembra,4/1/2023,4/1/2023,1 Día,Superficial,Bosque de Oyamel,Influido,Impacto Mínimo,0,0,0.79,0,0,0.79,0 a 5 Hectáreas,600,4200,18600,Veracruz,,,,,,,,,
2023,23-30-0109,19.54694444,-97.23444444,128,Veracruz,Perote,30,128,12830,Centro,Ejido Villa De Perote/ La Loma De Don Trino,Intencional,Vandalismo,4/3/2023,4/3/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.454,0,0,0.454,0 a 5 Hectáreas,600,3300,9600,Veracruz,,,,,,,,,
2023,23-30-0110,19.61416667,-97.15527778,132,Veracruz,Las Vigas de Ramírez,30,132,13230,Centro,Ejido Las Vigas/ Las Cruces,Fogatas,Fogatas,4/3/2023,4/3/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.222,0,0,0.222,0 a 5 Hectáreas,1200,3000,12900,Veracruz,,,,,,,,,
2023,23-30-0111,19.04027778,-97.19888889,127,Veracruz,La Perla,30,127,12730,Centro,Propiedad Privada De Potrero Nuevo / La Capilla,Actividades pecuarias,Quema para pastoreo,4/3/2023,4/3/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,1.377,1,0,2.377,0 a 5 Hectáreas,1200,13560,24600,Veracruz,,,,,,,,,
2023,23-30-0112,19.47305556,-97.24722222,128,Veracruz,Perote,30,128,12830,Centro,Ejido Tenextepec/ Puente El Pedregal,Intencional,Vandalismo,4/3/2023,4/3/2023,1 Día,Superficial,Matorral Desértico Rosetófilo,Sensible,Impacto Mínimo,0,0,0.869,0,0,0.869,0 a 5 Hectáreas,600,1500,11400,Veracruz,,,,,,,,,
2023,23-30-0113,19.39044444,-97.26180556,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada La Gloria/ Los Romeros,Actividades agrícolas,Quema para preparación de siembra,4/4/2023,4/4/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.25,0,0,0.25,0 a 5 Hectáreas,600,5700,14700,Veracruz,,,,,,,,,
2023,23-30-0114,18.71472222,-97.075,168,Veracruz,Tequila,30,168,16830,Centro,Propiedad Privada De Zacatlamantla/ Manzanotla,Actividades agrícolas,Quema para preparación de siembra,4/4/2023,4/5/2023,2 a 3 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,2.845,0,0,2.845,0 a 5 Hectáreas,7200,10800,126720,Veracruz,,,,,,,,,
2023,23-30-0115,19.53611111,-97.16277778,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada Del Conejo / El Plan,Fogatas,Fogatas,4/4/2023,4/4/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,1.887,0,0,1.887,0 a 5 Hectáreas,1200,4200,16800,Veracruz,,,,,,,,,
2023,23-30-0116,19.0125,-97.14916667,47,Veracruz,Coscomatepec,30,47,4730,Centro,Propiedad Privada Rincón De Tenixtepec / La Peñasquera,Actividades agrícolas,Quema para preparación de siembra,4/4/2023,4/5/2023,2 a 3 Días,Superficial,Bosque de Encino-Pino,Influido,Impacto Mínimo,0,0,5.389,0,0,5.389,0 a 5 Hectáreas,1200,5400,108000,Veracruz,,,,,,,,,
2023,23-30-0117,19.66583333,-96.98472222,177,Veracruz,Tlacolulan,30,177,17730,Centro,Propiedad Privada Etlantepec/ La Cuesta De Los Muertos,Intencional,Vandalismo,4/4/2023,4/5/2023,2 a 3 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,1.27,0,0,1.27,0 a 5 Hectáreas,1800,46800,86400,Veracruz,,,,,,,,,
2023,23-30-0118,19.52277778,-97.20527778,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada Rancho Nuevo / La Antena,Actividades agrícolas,Quema para preparación de siembra,4/7/2023,4/7/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.197,0,0,0.197,0 a 5 Hectáreas,600,3000,11700,Veracruz,,,,,,,,,
2023,23-30-0119,18.23666667,-94.79305556,104,Veracruz,Mecayapan,30,104,10430,Centro,Ejido Mecayapan/ Rancho Florencia,Desconocidas,Desconocidas,4/11/2023,4/11/2023,1 Día,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,8.6696,7.0152,1.6197,17.3045,11 a 20 Hectáreas,3900,8700,21300,Veracruz,,,,,,,,,
2023,23-30-0120,19.55888889,-97.22527778,128,Veracruz,Perote,30,128,12830,Centro,Ejido Villa De Perote / La Tepecilera,Intencional,Vandalismo,4/14/2023,4/14/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.4619,0,0,0.4619,0 a 5 Hectáreas,600,2400,8100,Veracruz,,,,,,,,,
2023,23-30-0121,20.38920556,-98.45977222,72,Veracruz,Huayacocotla,30,72,7230,Centro,Ejido Carbonero Jacales/ La Cabaña,Actividades agrícolas,Quema para preparación de siembra,4/14/2023,4/15/2023,2 a 3 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,7.702,0,0,7.702,6 a 10 Hectáreas,600,3000,97800,Veracruz,,,,,,,,,
2023,23-30-0122,18.7325,-97.20416667,147,Veracruz,Soledad Atzompa,30,147,14730,Centro,Ejido Tecamalucan  /  Cerro Banderas,Fogatas,Fogatas,4/15/2023,4/19/2023,4 a 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,10.993,0,0,10.993,6 a 10 Hectáreas,1380,12180,377100,Veracruz,,,,,,,,,
2023,23-30-0123,18.19,-94.75388889,104,Veracruz,Mecayapan,30,104,10430,Centro,Ejido Ixhuapan / Temoloapan,Desconocidas,Desconocidas,4/15/2023,4/15/2023,1 Día,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,9,17,7.4,33.4,21 a 50 Hectáreas,5940,9900,23940,Veracruz,,,,,,,,,
2023,23-30-0124,18.75666667,-97.19138889,147,Veracruz,Soledad Atzompa,30,147,14730,Centro,Ejido Soledad Atzompa / Huixtitla,Fogatas,Fogatas,4/16/2023,4/16/2023,1 Día,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,2.627,0,0,2.627,0 a 5 Hectáreas,5400,13200,30000,Veracruz,,,,,,,,,
2023,23-30-0125,19.66944444,-97.32083333,86,Veracruz,Jalacingo,30,86,8630,Centro,Ejido El Rincon/ Plan De Matus,Intencional,Vandalismo,4/19/2023,4/19/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,1.191,0,0,1.191,0 a 5 Hectáreas,900,4200,14100,Veracruz,,,,,,,,,
2023,23-30-0126,19.52055556,-97.20194444,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada Rancho Nuevo / Cerro De La Campana,Intencional,Vandalismo,4/24/2023,4/24/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.953,0,0,0.953,0 a 5 Hectáreas,600,3000,8400,Veracruz,,,,,,,,,
2023,23-30-0127,19.54833333,-97.235,128,Veracruz,Perote,30,128,12830,Centro,Ejido Villa De Perote / Granjas De Ximonco,Intencional,Vandalismo,4/26/2023,4/26/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,12.497,0,0,12.497,11 a 20 Hectáreas,900,3300,25500,Veracruz,,,,,,,,,
2023,23-30-0128,18.80138889,-97.15055556,74,Veracruz,Huiloapan de Cuauhtémoc,30,74,7430,Centro,Propiedad Privada De El Gentil/ Mirador El Gentil,Intencional,Vandalismo,4/27/2023,4/28/2023,2 a 3 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,1.502,0,0,1.502,0 a 5 Hectáreas,1200,6240,93600,Veracruz,,,,,,,,,
2023,23-30-0129,18.18666667,-94.85166667,149,Veracruz,Soteapan,30,149,14930,Centro,Ejido Soteapan/ Rancho Cuahutémoc,Desconocidas,Desconocidas,4/27/2023,4/27/2023,1 Día,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,14.374,5,0,19.374,11 a 20 Hectáreas,1860,5700,25200,Veracruz,,,,,,,,,
2023,23-30-0130,18.78694444,-97.27944444,99,Veracruz,Maltrata,30,99,9930,Centro,Propiedad Privada El Salto/ El Salto,Intencional,Vandalismo,5/2/2023,5/2/2023,1 Día,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,1.001,1,0,2.001,0 a 5 Hectáreas,600,5400,25800,Veracruz,,,,,,,,,
2023,23-30-0131,19.51833333,-97.20527778,128,Veracruz,Perote,30,128,12830,Centro,Propiedad Privada Rancho Nuevo/ Cerro De La Campana,Actividades agrícolas,Quema para preparación de siembra,5/2/2023,5/2/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,1.2,0,0,1.2,0 a 5 Hectáreas,3300,7800,21300,Veracruz,,,,,,,,,
2023,23-30-0132,17.33472222,-94.58,210,Veracruz,Uxpanapa,30,210,21030,Centro,Ejido N.c.p.a. Benito Juárez I / El Faisán,Actividades agrícolas,Quema para preparación de siembra,5/2/2023,5/3/2023,2 a 3 Días,Superficial,Selva Alta Perennifolia,Sensible,Impacto Mínimo,0,0,1.386,1.7,0,3.086,0 a 5 Hectáreas,7800,15180,91800,Veracruz,,,,,,,,,
2023,23-30-0133,18.85027778,-97.27333333,99,Veracruz,Maltrata,30,99,9930,Centro,Propiedad Privada De La Estancia/ La Rampa,Fumadores,Fumadores,5/4/2023,5/4/2023,1 Día,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,3.168,0,0,3.168,0 a 5 Hectáreas,900,2400,16200,Veracruz,,,,,,,,,
2023,23-30-0134,19.50388889,-97.20944444,128,Veracruz,Perote,30,128,12830,Centro,Ejido Tenextepec / Barranca Las Moras,Actividades agrícolas,Quema para preparación de siembra,5/6/2023,5/6/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.254,0,0,0.254,0 a 5 Hectáreas,1200,4200,14700,Veracruz,,,,,,,,,
2023,23-30-0135,18.98638889,-97.18666667,127,Veracruz,La Perla,30,127,12730,Centro,Prpopiedad Privada De La Ciénega/ La Cantera,Actividades agrícolas,Quema para preparación de siembra,5/8/2023,5/9/2023,2 a 3 Días,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,2.461,0,0,2.461,0 a 5 Hectáreas,900,4200,103800,Veracruz,,,,,,,,,
2023,23-30-0136,18.21377778,-94.86,149,Veracruz,Soteapan,30,149,14930,Centro,Ejido Soteapan/ Rodada Aguas Claras,Desconocidas,Desconocidas,5/5/2023,5/6/2023,2 a 3 Días,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,40.85,0,0,40.85,21 a 50 Hectáreas,3000,12600,76800,Veracruz,,,,,,,,,
2023,23-30-0137,18.25055556,-94.80333333,104,Veracruz,Mecayapan,30,104,10430,Centro,Ejido Mecayapan / Cerro Del Tambor,Desconocidas,Desconocidas,5/6/2023,5/7/2023,2 a 3 Días,Superficial,Bosque de Encino,Influido,Impacto Mínimo,0,0,13,0,15.53,28.53,21 a 50 Hectáreas,4680,6600,90300,Veracruz,,,,,,,,,
2023,23-30-0138,19.48388889,-97.23083333,128,Veracruz,Perote,30,128,12830,Centro,Ejido Tenextepec / La Cañada,Desconocidas,Desconocidas,5/8/2023,5/8/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,2.203,2,4.062,0,8.265,6 a 10 Hectáreas,900,3600,17100,Veracruz,,,,,,,,,
2023,23-30-0139,19.56055556,-97.22611111,128,Veracruz,Perote,30,128,12830,Centro,Ejido Villa De Perote/la Tepecilera,Desconocidas,Desconocidas,5/9/2023,5/9/2023,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.325,0,0,0.325,0 a 5 Hectáreas,600,1800,10200,Veracruz,,,,,,,,,
